City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Estudio en Eixample,1112.0,6,"Estudio en Eixample está en Barcelona y ofrece alojamiento con wifi gratis a 12 min a pie de Estación de tren de Sants, a 2 km de Casa Batlló y a 2 km de Fuente Mágica de Montjuïc. Este apartamento está a 1,9 km de Paseo de Gracia y a 2,7 km de Plaza Cataluña.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina con microondas. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 19 min a pie del alojamiento, y Estación de metro Passeig de Gràcia está a 2,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Hostal Lausanne,1884.0,8.1,"El Hostal Lausanne está en Portal del Ángel, una famosa calle comercial de Barcelona, a 2 minutos a pie de la Rambla y la estación de metro de Catalunya. Ofrece una zona Wi-Fi gratuita.

Las habitaciones del Hostal Lausanne son sencillas y funcionales. Disponen de baño privado o compartido. Algunas cuentan con lavamanos.

El autobús turístico para en la cercana plaza de Cataluña. El barrio Gótico y el paseo de Gracia se encuentran a 5 minutos a pie.

El Lausanne ofrece servicio de alquiler de coches y bicicletas, así como recepción 24 horas."
Barcelona,2025-06-04 : 2025-06-08,Classic Gracia Apartment,2062.0,8.1,"Classic Gracia Apartment está en Barcelona y dispone de vistas a la ciudad y wifi gratis a 11 min a pie de Paseo de Gracia y a 1,4 km de La Pedrera.

El apartamento ofrece balcón, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y microondas, y baño privado con ducha y secador de pelo.

Casa Batlló está a 1,9 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Apartamentos Amoblados Barcelona España,2787.0,,"Apartamentos Amoblados Barcelona España está en Barcelona, a pocos pasos del centro y a 2,7 km de Platja de Sant Miquel, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana.

Los dormitorios de cada unidad tienen aire acondicionado y también hay cocina con nevera

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Hostal Parisien Las Ramblas,725.0,7,"Hostal Parisien Las Ramblas está en Barcelona, a 2,4 km de Platja de Sant Miquel y a 2,4 km de Platja de la Barceloneta, y ofrece habitaciones con wifi gratis. El alojamiento está cerca de varios lugares de interés destacados, a unos 5 min a pie de Plaza Cataluña, a 500 metros de Portal del Ángel y a 8 min a pie de Paseo de Gracia. El alojamiento está a 400 metros del centro de la ciudad y a 2,4 km de Platja de Sant Sebastià.

En el hostal o pensión, las habitaciones tienen escritorio. En Hostal Parisien Las Ramblas, todas las habitaciones disponen de TV y algunas también ofrecen vistas a la ciudad. En el alojamiento, las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Palacio de la Música Catalana y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,MAB1 - Apartment with private terrace in Sants,1186.0,9,"MAB1 - Apartment with private terrace in Sants se encuentra en el barrio de Sants-Montjuïc, en Barcelona, cerca de Estación de tren de Sants. Tiene terraza, wifi gratis y lavadora. Este apartamento está a 2,1 km de Fuente Mágica de Montjuïc y a 1,9 km de Camp Nou.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con horno y microondas, y 1 baño. Hay TV de pantalla plana.

Paseo de Gracia está a 4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 4,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,Acogedor apartamento en el Eixample,1698.0,9,"Acogedor apartamento en el Eixample está en el barrio de Eixample, en Barcelona, a 11 min a pie de Paseo de Gracia, a 1,2 km de La Pedrera y a 19 min a pie de Casa Batlló. Este apartamento está a 2 km de Estación de metro Passeig de Gràcia y a 1,9 km de Estación de tren de Sants.

Este apartamento consta de 1 dormitorio y 1 baño con ducha y secador de pelo. Hay TV de pantalla plana.

Teatro Tívoli está a 2,5 km del alojamiento, y Plaza Cataluña está a 2,6 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Hostal Hera,946.0,7.6,"Hostal Hera está muy bien situado en el barrio de Ciutat Vella, Barcelona, a 15 min a pie de Platja de la Barceloneta, a 1,4 km de Platja de Sant Miquel y a 2 min a pie de Santa María del Mar. Este hostal o pensión de 1 estrella tiene wifi gratis, mostrador de información turística y guardaequipaje. El alojamiento está a 1,1 km del centro de la ciudad y a 14 min a pie de Platja del Somorrostro.

Las unidades del alojamiento disponen de baño privado con ducha, TV de pantalla plana y aire acondicionado. Algunas habitaciones cuentan con balcón. En el hostal o pensión, las habitaciones disponen de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Museo Picasso, Plaza Real y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Guest House Barcelona Bruc,894.0,6.4,"Guest House Barcelona Bruc se encuentra en el centro de Barcelona, a 6 min a pie de Paseo de Gracia, ydispone de habitaciones con aire acondicionado y wifi gratis. El alojamiento está cerca de Estación de metro Passeig de Gràcia, de Casa Batlló y de Teatro Tívoli. El alojamiento ofrece cocina compartida y guardaequipaje.

En el albergue, las habitaciones incluyen armario. Todas las habitaciones tienen ropa de cama.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, La Pedrera y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Attic One bedroom apartment with terrace in Sant Andreu,1316.0,7.8,"Attic One bedroom apartment with terrace in Sant Andreu se encuentra en Barcelona, a 4,1 km de Sagrada Familia y a 5,6 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 5,7 km de Casa Batlló y a 6,1 km de Paseo de Gracia.

El apartamento dispone de 1 dormitorio, cocina con nevera y microondas, lavadora y 1 baño con secador de pelo.

Estación de metro Passeig de Gràcia está a 6,2 km del alojamiento, y Palacio de la Música Catalana está a 6,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 18 km."
Barcelona,2025-06-04 : 2025-06-08,1 Casual Apartments,1803.0,8.1,"1 Casual Apartments, que cuenta con vistas a la ciudad, ofrece alojamiento con salón de uso común y balcón a unos 14 min a pie de Estación de tren de Sants. Fuente Mágica de Montjuïc y Camp Nou están a 1,9 km y a 2 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 3,8 km del alojamiento, y Palau Sant Jordi está a 3,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Cozy studio in Sant Andreu,1316.0,7.8,"Cozy studio in Sant Andreu está en Barcelona, a 4,1 km de Sagrada Familia y a 5,6 km de Paseo de Gracia, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 5,6 km de La Pedrera y a 5,7 km de Casa Batlló.

El apartamento dispone de 1 dormitorio, cocina con nevera y microondas, lavadora y 1 baño con secador de pelo.

Estación de metro Passeig de Gràcia está a 6,2 km del alojamiento, y Teatro Tívoli está a 6,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 18 km."
Barcelona,2025-06-04 : 2025-06-08,BCN Town Apartments Portaferrissa,2182.0,9,"El BCN Town Apartments Portaferrissa es un alojamiento independiente con conexión WiFi gratuita situado en Barcelona, a 400 metros de la estación de metro Liceu.

Estos apartamentos modernos y lujosos disponen de zona de estar con TV de pantalla plana y aire acondicionado. La cocina completa está equipada con lavavajillas, horno, cafetera y microondas. El baño privado incluye ducha y secador de pelo. Las habitaciones tienen vistas a la ciudad.

Los apartamentos están situados en el Barrio Gótico, a pocos minutos de numerosos bares y restaurantes y a 2 minutos a pie de Las Ramblas.

El BCN Town Apartments Portaferrissa está a 500 metros de la Plaça Catalunya y a 20 minutos en metro de la Sagrada Familia de Gaudí."
Barcelona,2025-06-04 : 2025-06-08,BBarcelona Fira Superior Flats,2445.0,8.1,"BBarcelona Fira Superior Flats dispone de vistas a la ciudad y wifi gratis. Ofrece alojamiento muy bien ubicado en Barcelona, a poca distancia de Fuente Mágica de Montjuïc, Palau Sant Jordi y Estación de tren de Sants.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Estación de metro Passeig de Gràcia está a 3,3 km del alojamiento, y Plaza Cataluña está a 3,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,2 BDR EIXAMPLE APARTMENT,1820.0,9.5,"2 BDR EIXAMPLE APARTMENT se encuentra en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,4 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 1,8 km de Casa Batlló y a 2,3 km de Plaza Cataluña.

El apartamento dispone de balcón, 2 dormitorios, sala de estar y cocina bien equipada con nevera y microondas. Hay toallas y ropa de cama en el apartamento.

Estación de metro Passeig de Gràcia está a 2,4 km del alojamiento, y Estación de tren de Sants está a 1,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,Factory Suites Barcelona,1385.0,7.4,"El Factory Suites Barcelona admite mascotas y ofrece WiFi gratuita en todas las instalaciones y alojamiento en Barcelona. La Sagrada Familia está a 700 metros.

El baño es privado e incluye ducha. También incluyen secador de pelo y artículos de aseo gratuitos.

El establecimiento alberga un salón compartido. El establecimiento sirve un desayuno vegetariano.

La Casa Batlló y La Pedrera se encuentran a 600 metros del Factory Suites Barcelona. El aeropuerto de Barcelona-El Prat está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,O43 Center Barça 4 3,874.0,5.5,"O43 Center Barça 4 3 ofrece wifi gratis y se encuentra en el centro de Barcelona, a 2 km de Platja de la Barceloneta y a 2 km de Platja del Somorrostro. Este apartamento está a 2,1 km de Platja de Sant Miquel y a 11 min a pie de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 1 dormitorio, una zona de cocina y 1 baño. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,H10 Cubik 4* Sup,1770.0,9,"El H10 Cubik está situado en Barcelona y ofrece conexión WiFi gratuita en todas las dependencias, piscina exterior de temporada, una terraza y un bar.

Algunas habitaciones tienen zona de estar y todas disponen de TV de pantalla plana y baño privado.

Hay recepción 24 horas.

El H10 Cubik está a 35 km de Sitges y a 47 km de Calella. El aeropuerto de El Prat es el más cercano y se halla a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Sweett - Sepulveda,2098.0,8.6,"Sweett - Sepulveda está en Barcelona, a 19 min a pie de Fuente Mágica de Montjuïc y a 1,3 km de Plaza Cataluña, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,Ola Living St Antoni,1671.0,6,"Ola Living St Antoni está en Barcelona, a 12 min a pie de Plaza Cataluña y a 1,2 km de Portal del Ángel, y ofrece alojamiento con wifi gratis y TV.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, lavavajillas, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Paseo de Gracia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
